Name,Extension,Size_MB,Size_Bytes,RelativePath,FullPath,WebsiteCategory,Subcategory,PlannedUse
ig.svg,.svg,0.005,4780,suzukitradajateng.co.id\assets\img\v2\svg\ig.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\ig.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
logo.svg,.svg,0.23,241219,suzukitradajateng.co.id\assets\img\v2\svg\logo.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\logo.svg,BRAND_UI,Logo/icon,Header/footer/UI
plus.svg,.svg,0.0,481,suzukitradajateng.co.id\assets\img\v2\svg\plus.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\plus.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
right-bc.svg,.svg,0.0,412,suzukitradajateng.co.id\assets\img\v2\svg\right-bc.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\right-bc.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
share.svg,.svg,0.001,1260,suzukitradajateng.co.id\assets\img\v2\svg\share.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\share.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
telephone.svg,.svg,0.001,1013,suzukitradajateng.co.id\assets\img\v2\svg\telephone.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\telephone.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
user.svg,.svg,0.002,1968,suzukitradajateng.co.id\assets\img\v2\svg\user.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\user.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
wa.svg,.svg,0.001,1371,suzukitradajateng.co.id\assets\img\v2\svg\wa.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\wa.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
yt.svg,.svg,0.004,4064,suzukitradajateng.co.id\assets\img\v2\svg\yt.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\img\v2\svg\yt.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
email-v2.svg,.svg,0.001,895,suzukitradajateng.co.id\assets\svg\email-v2.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\svg\email-v2.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
fb-v2.svg,.svg,0.0,398,suzukitradajateng.co.id\assets\svg\fb-v2.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\svg\fb-v2.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
telegram-v2.svg,.svg,0.001,1007,suzukitradajateng.co.id\assets\svg\telegram-v2.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\svg\telegram-v2.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
wa-v2.svg,.svg,0.002,1927,suzukitradajateng.co.id\assets\svg\wa-v2.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\svg\wa-v2.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
x-v2.svg,.svg,0.0,421,suzukitradajateng.co.id\assets\svg\x-v2.svg,D:\Papah\suzukisemarangcenter\TRADA_RAW\suzukitradajateng.co.id\assets\svg\x-v2.svg,UI_TECHNICAL,UI/technical asset,Archive/reference; not core website content
131914304_s.jpg,.jpg,0.049,51457,www.suzuki.co.id\uploads\image\131914304_s.jpg,D:\Papah\suzukisemarangcenter\TRADA_RAW\www.suzuki.co.id\uploads\image\131914304_s.jpg,ARTICLE_MEDIA,Article image,Blog/SEO article
Suzuki_Digimod_Contest_-_Pemenang_Favorit_1__1_.jpg,.jpg,0.326,341765,www.suzuki.co.id\uploads\image\Suzuki_Digimod_Contest_-_Pemenang_Favorit_1__1_.jpg,D:\Papah\suzukisemarangcenter\TRADA_RAW\www.suzuki.co.id\uploads\image\Suzuki_Digimod_Contest_-_Pemenang_Favorit_1__1_.jpg,EXTERNAL_REFERENCE,External-source asset,Archive/reference; do not publish automatically
Suzuki_Digimod_Contest_-_Pemenang_Favorit_2__1_.jpg,.jpg,0.292,306376,www.suzuki.co.id\uploads\image\Suzuki_Digimod_Contest_-_Pemenang_Favorit_2__1_.jpg,D:\Papah\suzukisemarangcenter\TRADA_RAW\www.suzuki.co.id\uploads\image\Suzuki_Digimod_Contest_-_Pemenang_Favorit_2__1_.jpg,EXTERNAL_REFERENCE,External-source asset,Archive/reference; do not publish automatically
Suzuki_Digimod_Contest_-_Pemenang_Favorit_3__1_.jpg,.jpg,0.325,340868,www.suzuki.co.id\uploads\image\Suzuki_Digimod_Contest_-_Pemenang_Favorit_3__1_.jpg,D:\Papah\suzukisemarangcenter\TRADA_RAW\www.suzuki.co.id\uploads\image\Suzuki_Digimod_Contest_-_Pemenang_Favorit_3__1_.jpg,EXTERNAL_REFERENCE,External-source asset,Archive/reference; do not publish automatically
Suzuki_Digimod_Contest_-_Pemenang_Utama__1_.jpg,.jpg,0.287,300935,www.suzuki.co.id\uploads\image\Suzuki_Digimod_Contest_-_Pemenang_Utama__1_.jpg,D:\Papah\suzukisemarangcenter\TRADA_RAW\www.suzuki.co.id\uploads\image\Suzuki_Digimod_Contest_-_Pemenang_Utama__1_.jpg,EXTERNAL_REFERENCE,External-source asset,Archive/reference; do not publish automatically
